recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
8,5) $500 - $750,501.69,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0.0
6,"6) $750 - $1,000",41.06,0,0,Urban,0,Web,No E-Mail,0,0,0.0
5,"7) $1,000 +",652.52,0,1,Rural,0,Web,No E-Mail,0,0,0.0
9,"7) $1,000 +",1229.46,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
9,"7) $1,000 +",1191.48,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
5,2) $100 - $200,431.22,0,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,57.57,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0.0
3,4) $350 - $500,1388.75,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
4,4) $350 - $500,1192.83,0,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
2,1) $0 - $100,1050.04,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
3,1) $0 - $100,623.21,0,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
9,"6) $750 - $1,000",730.64,1,1,Rural,1,Web,Mens E-Mail,0,0,0.0
10,5) $500 - $750,704.96,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
6,"7) $1,000 +",320.36,0,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
8,2) $100 - $200,368.67,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
7,1) $0 - $100,281.85,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
10,"7) $1,000 +",531.68,1,1,Rural,1,Phone,Womens E-Mail,1,0,0.0
2,2) $100 - $200,710.4,0,0,Surburban,0,Web,Mens E-Mail,1,0,0.0
7,"7) $1,000 +",723.81,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0
7,"6) $750 - $1,000",193.24,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
9,"7) $1,000 +",637.57,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
8,5) $500 - $750,173.11,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
2,2) $100 - $200,92.58,1,0,Urban,1,Phone,Womens E-Mail,1,0,0.0
1,3) $200 - $350,242.32,0,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
5,2) $100 - $200,1144.73,0,0,Surburban,0,Web,No E-Mail,1,0,0.0
10,"7) $1,000 +",283.93,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
3,"7) $1,000 +",335.83,0,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
6,2) $100 - $200,1034.98,0,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
10,"6) $750 - $1,000",456.01,1,0,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
1,5) $500 - $750,60.34,0,0,Rural,0,Multichannel,Mens E-Mail,1,0,0.0
2,1) $0 - $100,767.1,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
11,3) $200 - $350,514.29,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
1,2) $100 - $200,948.49,0,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
1,4) $350 - $500,1061.82,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0
4,2) $100 - $200,394.35,0,0,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
3,4) $350 - $500,1301.37,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
1,1) $0 - $100,430.41,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
9,3) $200 - $350,101.63,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
10,"6) $750 - $1,000",1084.62,1,0,Surburban,1,Phone,Womens E-Mail,1,0,0.0
2,"6) $750 - $1,000",1301.08,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
11,2) $100 - $200,1202.62,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
7,2) $100 - $200,167.78,1,1,Urban,0,Web,No E-Mail,0,0,0.0
11,"7) $1,000 +",1290.02,0,0,Urban,0,Web,No E-Mail,0,0,0.0
10,5) $500 - $750,616.47,1,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
10,4) $350 - $500,42.21,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
11,"6) $750 - $1,000",248.11,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
11,"7) $1,000 +",248.12,1,1,Surburban,1,Web,No E-Mail,1,0,0.0
4,3) $200 - $350,442.5,0,0,Rural,0,Web,Womens E-Mail,0,0,0.0
11,3) $200 - $350,1029.16,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
4,"6) $750 - $1,000",1409.11,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
2,1) $0 - $100,409.66,1,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
2,2) $100 - $200,670.31,1,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
9,3) $200 - $350,627.65,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,55.28,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
6,"7) $1,000 +",475.44,0,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
1,5) $500 - $750,497.43,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
1,"7) $1,000 +",829.27,1,0,Urban,1,Web,No E-Mail,0,0,0.0
8,"6) $750 - $1,000",1215.96,0,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
10,3) $200 - $350,1089.7,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
5,1) $0 - $100,1248.65,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
8,4) $350 - $500,29.97,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
9,1) $0 - $100,994.64,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
6,"7) $1,000 +",1383.24,0,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0
10,2) $100 - $200,484.99,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0
2,2) $100 - $200,788.59,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
9,"6) $750 - $1,000",103.45,0,0,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
4,4) $350 - $500,1214.89,0,1,Rural,1,Web,No E-Mail,0,0,0.0
2,1) $0 - $100,760.53,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
10,5) $500 - $750,434.7,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
10,5) $500 - $750,1254.61,1,1,Surburban,0,Web,Womens E-Mail,1,0,0.0
6,"7) $1,000 +",1054.79,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
3,4) $350 - $500,1094.12,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0
2,2) $100 - $200,781.77,0,1,Rural,1,Phone,Mens E-Mail,1,0,0.0
3,4) $350 - $500,1185.64,0,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
2,1) $0 - $100,1286.08,0,0,Surburban,1,Phone,No E-Mail,0,0,0.0
9,"6) $750 - $1,000",449.01,1,0,Rural,0,Multichannel,Womens E-Mail,1,0,0.0
5,4) $350 - $500,1075.37,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
7,5) $500 - $750,76.18,0,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
9,2) $100 - $200,1253.04,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
2,1) $0 - $100,1287.55,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
1,3) $200 - $350,394.39,1,1,Surburban,1,Web,No E-Mail,0,0,0.0
7,"7) $1,000 +",1185.39,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
10,2) $100 - $200,518.46,0,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
5,5) $500 - $750,1351.02,0,0,Urban,1,Phone,Womens E-Mail,1,0,0.0
4,"7) $1,000 +",799.27,0,0,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0
11,"7) $1,000 +",892.11,1,1,Rural,0,Web,No E-Mail,0,0,0.0
10,"7) $1,000 +",854.99,1,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
7,4) $350 - $500,81.4,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
8,"7) $1,000 +",49.63,0,1,Rural,0,Web,Mens E-Mail,0,1,113.33
6,"6) $750 - $1,000",924.36,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
8,4) $350 - $500,924.9,1,0,Rural,0,Web,No E-Mail,0,0,0.0
11,"6) $750 - $1,000",57.64,1,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
3,"6) $750 - $1,000",145.31,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
5,4) $350 - $500,247.03,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
11,"7) $1,000 +",202.52,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,1) $0 - $100,703.84,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
2,"7) $1,000 +",896.12,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
6,1) $0 - $100,246.39,0,0,Surburban,0,Web,Womens E-Mail,1,0,0.0
7,5) $500 - $750,1241.25,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
5,5) $500 - $750,951.88,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
5,3) $200 - $350,26.61,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
7,3) $200 - $350,1259.96,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",1383.0,1,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
7,"7) $1,000 +",793.44,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
3,"7) $1,000 +",162.85,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
5,2) $100 - $200,916.99,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0
9,5) $500 - $750,169.38,0,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
4,5) $500 - $750,981.27,0,0,Rural,1,Web,Mens E-Mail,0,0,0.0
10,2) $100 - $200,937.2,1,1,Rural,0,Web,Womens E-Mail,0,0,0.0
3,5) $500 - $750,781.4,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
11,3) $200 - $350,486.78,0,0,Rural,0,Web,Mens E-Mail,0,0,0.0
8,"7) $1,000 +",1191.62,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
5,2) $100 - $200,977.92,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
7,5) $500 - $750,1111.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
3,3) $200 - $350,378.89,1,1,Rural,0,Phone,No E-Mail,0,0,0.0
7,2) $100 - $200,912.55,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
6,4) $350 - $500,389.17,0,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
2,5) $500 - $750,216.58,0,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
2,"6) $750 - $1,000",205.77,0,1,Urban,1,Phone,Mens E-Mail,1,0,0.0
4,"6) $750 - $1,000",596.98,0,1,Rural,1,Phone,No E-Mail,1,0,0.0
2,"7) $1,000 +",1426.35,1,1,Rural,0,Web,No E-Mail,0,0,0.0
2,1) $0 - $100,192.5,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7,5) $500 - $750,294.66,1,0,Urban,0,Web,No E-Mail,1,0,0.0
7,2) $100 - $200,231.43,1,1,Rural,1,Phone,Mens E-Mail,1,0,0.0
4,2) $100 - $200,892.4,1,1,Rural,0,Multichannel,Womens E-Mail,1,0,0.0
8,3) $200 - $350,477.99,0,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0
6,1) $0 - $100,495.65,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
10,"6) $750 - $1,000",1265.69,0,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
1,5) $500 - $750,341.84,0,1,Rural,1,Web,No E-Mail,0,0,0.0
11,"7) $1,000 +",307.22,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
10,"7) $1,000 +",179.8,0,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
5,3) $200 - $350,162.26,0,0,Rural,1,Multichannel,Womens E-Mail,1,0,0.0
5,"7) $1,000 +",876.49,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
6,"7) $1,000 +",1220.09,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
9,1) $0 - $100,1132.28,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
7,"7) $1,000 +",1285.64,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
7,1) $0 - $100,679.05,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
11,5) $500 - $750,863.8,1,0,Rural,0,Multichannel,Mens E-Mail,1,0,0.0
9,3) $200 - $350,249.37,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
2,5) $500 - $750,1180.36,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
11,5) $500 - $750,70.18,0,0,Rural,1,Phone,Womens E-Mail,1,0,0.0
6,"7) $1,000 +",557.6,0,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
11,"7) $1,000 +",401.36,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
4,1) $0 - $100,1229.59,0,0,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
8,4) $350 - $500,159.72,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
8,1) $0 - $100,854.83,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
11,"7) $1,000 +",1418.83,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
7,5) $500 - $750,1381.48,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0
1,3) $200 - $350,1456.62,1,1,Surburban,0,Phone,No E-Mail,1,0,0.0
6,4) $350 - $500,1149.31,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
3,1) $0 - $100,680.16,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0
1,"7) $1,000 +",1236.45,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
10,1) $0 - $100,548.85,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
9,2) $100 - $200,1112.08,1,0,Rural,0,Multichannel,Mens E-Mail,1,0,0.0
10,2) $100 - $200,1091.53,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
5,5) $500 - $750,729.36,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
6,5) $500 - $750,433.63,1,1,Surburban,1,Web,Mens E-Mail,1,0,0.0
3,"7) $1,000 +",1496.85,0,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
2,3) $200 - $350,393.92,0,0,Rural,0,Web,Womens E-Mail,1,0,0.0
5,5) $500 - $750,563.88,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
1,1) $0 - $100,237.01,1,1,Rural,0,Web,Mens E-Mail,0,0,0.0
11,5) $500 - $750,1490.25,0,0,Rural,1,Phone,No E-Mail,0,0,0.0
4,"6) $750 - $1,000",169.37,0,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
2,4) $350 - $500,1361.25,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
1,3) $200 - $350,973.11,1,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
4,4) $350 - $500,402.78,0,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
11,3) $200 - $350,1047.58,1,1,Urban,1,Phone,No E-Mail,0,0,0.0
6,"6) $750 - $1,000",1177.38,0,0,Urban,0,Web,Womens E-Mail,1,0,0.0
8,5) $500 - $750,1099.0,1,1,Rural,1,Web,No E-Mail,0,0,0.0
3,1) $0 - $100,199.36,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
10,3) $200 - $350,45.58,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0
11,"7) $1,000 +",1409.41,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
6,3) $200 - $350,510.63,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0
5,5) $500 - $750,1350.94,0,0,Rural,1,Multichannel,No E-Mail,1,0,0.0
8,"7) $1,000 +",426.03,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
3,"7) $1,000 +",930.58,0,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
3,"6) $750 - $1,000",356.68,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
6,4) $350 - $500,1092.24,1,1,Rural,0,Web,No E-Mail,0,0,0.0
11,1) $0 - $100,463.2,1,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
7,"7) $1,000 +",1447.4,0,0,Urban,0,Phone,Mens E-Mail,1,0,0.0
1,"7) $1,000 +",508.38,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
6,"6) $750 - $1,000",1308.65,0,0,Rural,0,Web,Womens E-Mail,0,0,0.0
11,"7) $1,000 +",625.58,1,0,Rural,1,Web,Womens E-Mail,1,0,0.0
6,"7) $1,000 +",1056.49,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0.0
8,2) $100 - $200,152.04,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0
5,"7) $1,000 +",576.61,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
4,2) $100 - $200,1290.95,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
9,1) $0 - $100,1007.96,1,1,Urban,0,Web,No E-Mail,0,0,0.0
1,5) $500 - $750,816.57,0,0,Rural,1,Web,Mens E-Mail,0,0,0.0
11,1) $0 - $100,619.38,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0
10,3) $200 - $350,1064.26,1,1,Urban,0,Phone,No E-Mail,0,0,0.0
7,"6) $750 - $1,000",602.3,0,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
6,5) $500 - $750,454.1,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
11,2) $100 - $200,127.02,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0
8,2) $100 - $200,538.2,0,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
1,1) $0 - $100,281.55,0,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
5,2) $100 - $200,106.97,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0
6,1) $0 - $100,1163.61,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
2,2) $100 - $200,654.48,0,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
6,3) $200 - $350,525.41,1,1,Surburban,0,Web,No E-Mail,0,0,0.0
6,3) $200 - $350,388.81,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0
9,5) $500 - $750,49.29,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
9,1) $0 - $100,938.7,0,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
6,4) $350 - $500,261.91,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
6,"6) $750 - $1,000",1085.85,1,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
10,1) $0 - $100,539.97,1,1,Rural,1,Phone,No E-Mail,0,0,0.0
4,3) $200 - $350,61.12,1,0,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
10,1) $0 - $100,881.63,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
8,"6) $750 - $1,000",271.0,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
11,4) $350 - $500,904.41,0,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
8,1) $0 - $100,587.47,1,1,Rural,0,Web,No E-Mail,0,0,0.0
6,4) $350 - $500,1360.33,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
1,5) $500 - $750,1263.72,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
2,2) $100 - $200,758.24,1,1,Urban,0,Phone,No E-Mail,0,0,0.0
8,3) $200 - $350,1292.87,0,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
5,2) $100 - $200,1138.13,0,0,Surburban,0,Web,No E-Mail,0,0,0.0
2,"7) $1,000 +",564.18,0,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
5,"7) $1,000 +",530.94,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
1,5) $500 - $750,823.75,1,0,Urban,1,Web,No E-Mail,0,0,0.0
3,5) $500 - $750,1236.9,0,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
6,3) $200 - $350,343.01,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
6,"7) $1,000 +",664.3,0,0,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
2,5) $500 - $750,1170.59,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0
9,5) $500 - $750,643.93,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
2,5) $500 - $750,919.69,0,0,Urban,0,Phone,No E-Mail,0,0,0.0
6,1) $0 - $100,1278.31,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0
6,"7) $1,000 +",130.8,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
11,"6) $750 - $1,000",1301.68,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
8,3) $200 - $350,1310.73,0,0,Rural,1,Phone,Womens E-Mail,1,0,0.0
8,4) $350 - $500,357.12,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
7,4) $350 - $500,41.35,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
11,2) $100 - $200,654.49,1,1,Rural,0,Phone,Womens E-Mail,1,0,0.0
1,5) $500 - $750,449.17,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
8,"6) $750 - $1,000",1429.29,1,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
10,3) $200 - $350,1072.91,0,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
5,3) $200 - $350,1406.97,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
11,"6) $750 - $1,000",885.08,1,1,Urban,1,Web,No E-Mail,1,0,0.0
5,1) $0 - $100,1041.03,1,0,Rural,1,Phone,Mens E-Mail,1,0,0.0
3,3) $200 - $350,1177.83,1,0,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
2,"7) $1,000 +",1226.23,0,0,Surburban,1,Web,No E-Mail,0,0,0.0
2,1) $0 - $100,534.33,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
2,"7) $1,000 +",446.35,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
6,2) $100 - $200,1156.82,1,1,Urban,1,Web,No E-Mail,0,0,0.0
9,4) $350 - $500,861.5,0,0,Rural,1,Web,Womens E-Mail,1,0,0.0
3,"6) $750 - $1,000",361.84,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
8,2) $100 - $200,334.65,0,1,Rural,1,Multichannel,Womens E-Mail,1,0,0.0
4,"6) $750 - $1,000",1351.27,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
6,"6) $750 - $1,000",36.36,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
5,5) $500 - $750,32.01,0,0,Urban,1,Web,No E-Mail,0,0,0.0
1,5) $500 - $750,250.93,0,0,Urban,1,Multichannel,Mens E-Mail,1,0,0.0
9,3) $200 - $350,622.25,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",215.34,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
9,5) $500 - $750,328.28,1,1,Urban,1,Web,No E-Mail,0,0,0.0
6,5) $500 - $750,484.06,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
7,1) $0 - $100,1381.67,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
5,"6) $750 - $1,000",119.26,0,0,Rural,1,Phone,No E-Mail,0,0,0.0
10,2) $100 - $200,516.9,1,1,Surburban,1,Web,No E-Mail,0,0,0.0
7,4) $350 - $500,591.95,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
6,4) $350 - $500,904.76,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0.0
7,2) $100 - $200,1045.38,1,0,Rural,1,Web,Womens E-Mail,1,0,0.0
10,3) $200 - $350,1137.12,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
8,3) $200 - $350,192.7,1,1,Rural,0,Web,Mens E-Mail,0,0,0.0
1,1) $0 - $100,478.57,1,1,Rural,1,Web,Womens E-Mail,1,0,0.0
1,1) $0 - $100,1277.1,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
11,4) $350 - $500,109.52,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0
6,"6) $750 - $1,000",250.63,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
2,1) $0 - $100,882.38,1,1,Surburban,0,Multichannel,Womens E-Mail,0,1,41.07
6,5) $500 - $750,170.91,0,0,Surburban,1,Phone,No E-Mail,0,0,0.0
1,2) $100 - $200,1243.77,0,0,Surburban,0,Web,Mens E-Mail,1,0,0.0
3,4) $350 - $500,477.95,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
11,2) $100 - $200,541.05,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
2,5) $500 - $750,1150.98,0,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
11,3) $200 - $350,1224.76,1,1,Urban,0,Web,No E-Mail,0,0,0.0
8,2) $100 - $200,280.01,0,0,Rural,0,Multichannel,No E-Mail,1,0,0.0
6,2) $100 - $200,126.23,1,1,Urban,0,Phone,No E-Mail,0,0,0.0
7,4) $350 - $500,947.67,0,0,Rural,0,Web,Womens E-Mail,0,0,0.0
3,1) $0 - $100,395.95,0,1,Surburban,1,Multichannel,No E-Mail,1,0,0.0
2,"6) $750 - $1,000",1184.31,0,1,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
8,2) $100 - $200,838.02,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
10,3) $200 - $350,1292.1,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
1,"6) $750 - $1,000",495.97,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
5,2) $100 - $200,1253.39,0,0,Rural,0,Web,Mens E-Mail,0,0,0.0
3,5) $500 - $750,1370.9,1,1,Rural,0,Web,No E-Mail,0,0,0.0
10,"7) $1,000 +",381.21,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
6,3) $200 - $350,176.77,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",1154.34,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
4,2) $100 - $200,894.42,1,1,Surburban,1,Phone,Womens E-Mail,0,1,171.34
10,2) $100 - $200,51.69,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
11,2) $100 - $200,247.13,0,0,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0
8,"7) $1,000 +",1160.31,0,0,Urban,1,Web,Mens E-Mail,0,0,0.0
8,5) $500 - $750,54.59,0,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0
7,1) $0 - $100,983.65,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",353.75,0,0,Urban,1,Web,Mens E-Mail,0,0,0.0
5,5) $500 - $750,116.78,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0
11,4) $350 - $500,93.74,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
10,4) $350 - $500,928.72,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
10,2) $100 - $200,1108.15,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
11,"6) $750 - $1,000",226.64,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
